audio_waves,samplerate,bit_lengths,seconds_length
"[-0.00639366 -0.00351358  0.00202783 ...  0.00010541 -0.00036236
  0.        ]",22050,115544,5.240090702947846
"[-0.00108662 -0.0029026  -0.00391967 ... -0.01428376 -0.0098848
  0.        ]",22050,116426,5.280090702947846
"[ 0.06409065  0.00438612 -0.09580276 ...  0.02712011  0.02241124
  0.        ]",22050,117308,5.320090702947846
"[-0.03153045 -0.0348094  -0.02677761 ...  0.00801489  0.01193097
  0.        ]",22050,102314,4.6400907029478455
"[-0.0249846  -0.03311371 -0.02953716 ... -0.01272579 -0.01325188
  0.        ]",22050,119072,5.400090702947846
"[-0.00190406 -0.0023982  -0.00209973 ... -0.01151514 -0.01157231
  0.        ]",22050,210800,9.560090702947846
"[ 0.00529221  0.00353417 -0.00196919 ... -0.04536007 -0.03689467
  0.        ]",22050,107606,4.880090702947846
"[-0.00375912 -0.00544471 -0.00559029 ...  0.00215557  0.00124347
  0.        ]",22050,124364,5.6400907029478455
"[-0.01350738 -0.01470202 -0.01146088 ...  0.00081975  0.00111017
  0.        ]",22050,160526,7.280090702947846
[0.03129729 0.04015648 0.03881819 ... 0.32841423 0.26058072 0.        ],22050,114662,5.200090702947846
"[ 0.00014156  0.00019975  0.00027119 ... -0.01676831 -0.01557921
  0.        ]",22050,116426,5.280090702947846
"[-1.42740775e-02 -2.39156419e-03  8.59839376e-03 ... -3.83426639e-04
 -6.21400159e-06  0.00000000e+00]",22050,96140,4.360090702947846
[0.0674036  0.06591441 0.03818806 ... 0.00713423 0.0069842  0.        ],22050,178166,8.080090702947846
[0.00068134 0.00077951 0.00072859 ... 0.00033469 0.00027263 0.        ],22050,310466,14.080090702947846
"[ 0.00058293  0.00098318  0.00481665 ... -0.00504227 -0.00156351
  0.        ]",22050,164936,7.480090702947845
"[-0.09984989 -0.02175358  0.11621506 ...  0.00971587  0.00735696
  0.        ]",22050,125246,5.680090702947846
"[ 0.00491441  0.00564525  0.00523393 ... -0.02148769 -0.02461038
  0.        ]",22050,93494,4.240090702947846
"[-0.05691435 -0.04912493  0.00578156 ... -0.05310971 -0.04738256
  0.        ]",22050,104078,4.720090702947846
"[ 0.00307128 -0.0077403  -0.02504076 ...  0.02078013  0.02165004
  0.        ]",22050,106724,4.840090702947846
"[ 0.00658321  0.00366824 -0.00183712 ...  0.00162339  0.0013714
  0.        ]",22050,201098,9.120090702947845
[0.00117932 0.0013331  0.00043315 ... 0.00012255 0.00080552 0.        ],22050,164054,7.440090702947846
"[ 0.26207477  0.24870457  0.11959772 ... -0.00123478 -0.00101381
  0.        ]",22050,99668,4.520090702947845
"[-0.00026773  0.00016678  0.00118646 ...  0.00167848  0.00140681
  0.        ]",22050,119954,5.440090702947846
"[-0.00101824 -0.00094988 -0.00041491 ... -0.00785294 -0.00652686
  0.        ]",22050,157880,7.160090702947846
"[-0.03458375 -0.03271702 -0.01923325 ... -0.05699705 -0.03263702
  0.        ]",22050,145532,6.6000907029478455
[0.00928226 0.01092442 0.010318   ... 0.00970013 0.00068545 0.        ],22050,175520,7.960090702947846
"[-0.06523586 -0.07591777 -0.06505086 ... -0.00442614 -0.01778903
  0.        ]",22050,249608,11.320090702947846
"[-0.00551011 -0.00747577 -0.00972028 ...  0.02217764  0.01249632
  0.        ]",22050,92612,4.200090702947846
"[-0.00144958  0.00215325  0.00720445 ... -0.00748212 -0.00694509
  0.        ]",22050,113780,5.160090702947846
"[-0.03069863 -0.03441415 -0.02697341 ... -0.00396457 -0.00539479
  0.        ]",22050,93494,4.240090702947846
"[-4.3145651e-03 -2.5575734e-03 -7.9396115e-05 ...  2.4345263e-03
  4.7196341e-03  0.0000000e+00]",22050,136712,6.200090702947846
"[-0.01021595 -0.01231763 -0.01132462 ...  0.00778712  0.0073705
  0.        ]",22050,306056,13.880090702947847
"[-0.00071866 -0.00109432 -0.00141178 ...  0.00252493  0.0027482
  0.        ]",22050,90848,4.120090702947846
"[-0.00028403 -0.00027027 -0.00017853 ...  0.00027638  0.00573303
  0.        ]",22050,186986,8.480090702947846
"[-0.00516174 -0.00368332  0.00029865 ... -0.00287333 -0.00163064
  0.        ]",22050,134948,6.120090702947846
"[ 2.6581970e-03  1.6827265e-03 -3.2407854e-06 ...  1.5858850e-02
  2.4325920e-02  0.0000000e+00]",22050,171110,7.760090702947846
"[-0.00189634 -0.00190061 -0.00132093 ...  0.00284513 -0.00294734
  0.        ]",22050,169346,7.680090702947846
"[-0.00717129 -0.00676335 -0.00266515 ...  0.04213979  0.03117623
  0.        ]",22050,108488,4.920090702947846
[0.03431536 0.03819663 0.03118547 ... 0.01641455 0.02017415 0.        ],22050,572420,25.960090702947845
"[ 2.2507773e-04  5.6848716e-05 -2.0687841e-04 ...  1.7566279e-03
  1.7634219e-03  0.0000000e+00]",22050,119072,5.400090702947846
[0.01910281 0.02152346 0.01712326 ... 0.08312013 0.07268941 0.        ],22050,195806,8.880090702947847
"[-0.01792562 -0.01785762 -0.01232085 ...  0.01273988  0.0155591
  0.        ]",22050,289298,13.120090702947845
"[-0.00180667  0.00183251  0.00737995 ...  0.0238123   0.0253491
  0.        ]",22050,88202,4.000090702947846
"[-0.00418595  0.00249234  0.00915833 ...  0.01844314  0.01543952
  0.        ]",22050,133184,6.040090702947846
"[-0.00522376 -0.00629541 -0.00546348 ... -0.01207023 -0.01211972
  0.        ]",22050,119072,5.400090702947846
[0.00268276 0.00237263 0.00067274 ... 0.00472447 0.00487919 0.        ],22050,98786,4.480090702947845
"[ 0.0033548  -0.00088296 -0.0033352  ...  0.00055404 -0.00078558
  0.        ]",22050,104078,4.720090702947846
[0.00334313 0.00253245 0.00097855 ... 0.04105356 0.03477807 0.        ],22050,281360,12.760090702947846
"[-4.0045916e-04 -5.8333462e-05  3.1420158e-04 ... -1.8715994e-02
 -1.4531777e-02  0.0000000e+00]",22050,95258,4.320090702947846
"[-0.01117782 -0.01335402 -0.01203972 ... -0.00441709 -0.00510039
  0.        ]",22050,96140,4.360090702947846
"[-0.01716405 -0.02734335 -0.03358687 ...  0.01912063  0.01087456
  0.        ]",22050,116426,5.280090702947846
[0.02230811 0.0249403  0.02196973 ... 0.00044182 0.00045515 0.        ],22050,156998,7.120090702947846
[0.00727741 0.01100864 0.01257154 ... 0.17521892 0.10046525 0.        ],22050,170228,7.720090702947846
[0.07993511 0.03991921 0.00425412 ... 0.00648963 0.01183545 0.        ],22050,157880,7.160090702947846
"[-0.09972779 -0.08684549 -0.03087703 ...  0.05593792  0.0618872
  0.        ]",22050,168464,7.6400907029478455
"[ 0.02066018  0.01931001  0.0106792  ... -0.07390507 -0.06500467
  0.        ]",22050,210800,9.560090702947846
"[-1.8550743e-05 -1.3522075e-04 -1.9030922e-04 ... -7.4643009e-05
  1.1653301e-04  0.0000000e+00]",22050,89966,4.080090702947846
"[ 0.00208687  0.00240146  0.00233456 ...  0.00577486 -0.01185016
  0.        ]",22050,143768,6.520090702947845
"[-8.0200924e-05  3.7555521e-05 -2.9056633e-05 ... -1.8504645e-03
 -2.4203944e-03  0.0000000e+00]",22050,116426,5.280090702947846
"[-0.00029786  0.00070049 -0.00056374 ... -0.00389044 -0.00484267
  0.        ]",22050,92612,4.200090702947846
"[-0.05243913 -0.06392211 -0.05278173 ...  0.03494157  0.02987217
  0.        ]",22050,313994,14.240090702947846
"[-0.00233168 -0.00345198 -0.00397024 ... -0.00130774 -0.00109802
  0.        ]",22050,373970,16.960090702947845
"[ 0.04866694  0.07067038  0.0861192  ... -0.01538025  0.00152748
  0.        ]",22050,101432,4.6000907029478455
"[-0.10875504 -0.0937176   0.01494001 ...  0.00617092 -0.00625634
  0.        ]",22050,88202,4.000090702947846
"[-0.00316398 -0.0041229  -0.00459462 ...  0.00222006 -0.01019986
  0.        ]",22050,506270,22.960090702947845
"[ 0.17291431  0.16058126  0.07581327 ... -0.30862176 -0.26650077
  0.        ]",22050,112016,5.080090702947846
"[ 0.0018701   0.00276981  0.00301364 ... -0.02332015 -0.00893198
  0.        ]",22050,229322,10.400090702947846
"[-0.00891276 -0.00883857 -0.00612942 ...  0.00751118  0.00622742
  0.        ]",22050,119954,5.440090702947846
"[ 0.          0.          0.         ... -0.00497683 -0.00434454
  0.        ]",22050,164054,7.440090702947846
[0.08330983 0.07539561 0.05181892 ... 0.02294353 0.02240433 0.        ],22050,105842,4.800090702947846
"[ 0.00750928  0.01195129  0.01183098 ... -0.00823768 -0.01069329
  0.        ]",22050,422480,19.160090702947844
"[ 0.0140513   0.00418858  0.00589945 ... -0.00810462 -0.0110112
  0.        ]",22050,123482,5.6000907029478455
[0.00294331 0.0037581  0.00373849 ... 0.0008054  0.0004457  0.        ],22050,264602,12.000090702947846
"[-0.03496722 -0.04574399 -0.04210522 ...  0.01065247  0.00781049
  0.        ]",22050,200216,9.080090702947846
"[-2.3499881e-03 -1.3481640e-03 -7.4828924e-05 ... -5.3433761e-02
 -4.7784183e-02  0.0000000e+00]",22050,131420,5.960090702947846
"[-0.02224417 -0.02536311 -0.02153918 ... -0.12972137 -0.07052767
  0.        ]",22050,184340,8.360090702947845
"[-0.00116357 -0.00112513 -0.00059145 ...  0.00588077  0.00598576
  0.        ]",22050,152588,6.920090702947846
[0.01069379 0.01327313 0.0111592  ... 0.01762695 0.00558354 0.        ],22050,97904,4.440090702947846
"[-0.02133784 -0.02550258 -0.02212617 ... -0.00776853 -0.00417172
  0.        ]",22050,90848,4.120090702947846
"[-0.00167627 -0.00238309 -0.00087132 ... -0.09779    -0.08751418
  0.        ]",22050,108488,4.920090702947846
"[-0.04093612 -0.04136986 -0.02632692 ... -0.08190016 -0.1178522
  0.        ]",22050,159644,7.240090702947846
"[-0.00105092 -0.00112539 -0.00094554 ...  0.00423822  0.00253157
  0.        ]",22050,377498,17.120090702947845
"[-0.05179904 -0.02439304  0.03163253 ...  0.03151015  0.01334461
  0.        ]",22050,104078,4.720090702947846
"[-9.5082782e-05 -5.3669879e-04 -5.8600988e-04 ... -6.7590019e-03
 -5.9386888e-03  0.0000000e+00]",22050,337808,15.320090702947846
"[-0.02458183 -0.01330418  0.00659106 ...  0.00777912  0.0074783
  0.        ]",22050,150824,6.840090702947846
"[-0.02353444 -0.03255066 -0.03407884 ... -0.0172103  -0.0160493
  0.        ]",22050,112016,5.080090702947846
"[ 3.9643506e-05  2.6625121e-04  4.5163921e-04 ... -3.8235940e-03
 -2.9025939e-03  0.0000000e+00]",22050,99668,4.520090702947845
"[-0.08180828 -0.08318833 -0.0550409  ...  0.00546908  0.00482172
  0.        ]",22050,124364,5.6400907029478455
"[ 0.00104225  0.00089761  0.0002471  ... -0.00040694  0.00055969
  0.        ]",22050,110252,5.000090702947846
"[ 0.05821523  0.07950759  0.0782821  ... -0.0380523  -0.03918025
  0.        ]",22050,228440,10.360090702947845
"[ 0.0002129   0.00122866  0.00197949 ... -0.00630239 -0.00458278
  0.        ]",22050,136712,6.200090702947846
"[ 0.00706159  0.00765963  0.00612874 ... -0.11365739 -0.10362297
  0.        ]",22050,134948,6.120090702947846
"[-0.09819823 -0.11346252 -0.09505022 ...  0.09631822  0.08386286
  0.        ]",22050,288416,13.080090702947846
"[ 0.00246897  0.01480539  0.01398428 ... -0.01672806 -0.02168467
  0.        ]",22050,119072,5.400090702947846
"[-0.05564179 -0.04750646 -0.02000391 ... -0.0371457  -0.05004937
  0.        ]",22050,140240,6.360090702947846
"[ 0.01702935  0.02071405  0.01954843 ... -0.02436124 -0.01925766
  0.        ]",22050,104078,4.720090702947846
"[-0.00081237 -0.00056332 -0.00055402 ...  0.00671958  0.01016328
  0.        ]",22050,253136,11.480090702947846
"[-0.00318451 -0.00351364 -0.00284623 ...  0.04875773  0.04924365
  0.        ]",22050,145532,6.6000907029478455
"[-0.00102154 -0.00204999 -0.00263137 ...  0.00722815  0.04639713
  0.        ]",22050,102314,4.6400907029478455
[0.01433375 0.02015117 0.01466674 ... 0.04049223 0.0351469  0.        ],22050,123482,5.6000907029478455
[0.05415085 0.06499922 0.0619603  ... 0.08745539 0.06415309 0.        ],22050,189632,8.600090702947846
[0.0332298  0.03766533 0.03473264 ... 0.14364015 0.11751015 0.        ],22050,216974,9.840090702947846
"[ 0.00133925  0.00169484  0.00170961 ... -0.10808726 -0.09072983
  0.        ]",22050,100550,4.5600907029478455
"[ 0.10684663  0.12487265  0.10102541 ... -0.04872447 -0.04980222
  0.        ]",22050,103196,4.680090702947846
"[-0.0849836  -0.08011512 -0.04412114 ...  0.01131064  0.0110025
  0.        ]",22050,418070,18.960090702947845
"[-0.00125774 -0.0011072  -0.00065978 ... -0.00130961 -0.00075491
  0.        ]",22050,318404,14.440090702947845
"[ 0.00380999  0.00408586  0.00337727 ... -0.00037967  0.00193603
  0.        ]",22050,188750,8.560090702947846
"[-0.00949151 -0.01131439 -0.01008603 ...  0.01616672  0.01035739
  0.        ]",22050,93494,4.240090702947846
"[-0.0044906  -0.00843415 -0.01185769 ... -0.00138799 -0.00327655
  0.        ]",22050,141122,6.400090702947846
"[-0.00953846 -0.00857023 -0.00505781 ...  0.00458723  0.00466312
  0.        ]",22050,236378,10.720090702947846
[0.10555375 0.11448231 0.0860902  ... 0.04542246 0.05116908 0.        ],22050,141122,6.400090702947846
"[-0.00274235 -0.00372945 -0.00408263 ...  0.00390348  0.00306171
  0.        ]",22050,195806,8.880090702947847
"[-0.05340578 -0.04169521 -0.00690817 ...  0.00075982  0.00094157
  0.        ]",22050,172874,7.840090702947846
"[-0.02379262 -0.02527017 -0.02372387 ... -0.01612572 -0.01088918
  0.        ]",22050,116426,5.280090702947846
"[-0.00596507 -0.00896384 -0.01133647 ... -0.18938398 -0.18429731
  0.        ]",22050,244316,11.080090702947846
[0.11063565 0.12729777 0.10613152 ... 0.21952607 0.1772109  0.        ],22050,329870,14.960090702947845
"[ 0.02606091  0.03033685  0.02592526 ... -0.03452636 -0.03326368
  0.        ]",22050,184340,8.360090702947845
"[-0.02909915 -0.02213644 -0.00488303 ...  0.12896134  0.06726111
  0.        ]",22050,575948,26.120090702947845
[0.00431989 0.0049691  0.00474863 ... 0.00148585 0.0025934  0.        ],22050,111134,5.040090702947846
[0.00689993 0.00699667 0.00496863 ... 0.00737124 0.00740872 0.        ],22050,273422,12.400090702947846
[0.01978099 0.02084313 0.0122366  ... 0.02246576 0.0209489  0.        ],22050,127010,5.760090702947846
"[-0.00427955 -0.00168954 -0.00389828 ...  0.04122175  0.00214362
  0.        ]",22050,162290,7.360090702947846
[0.01090679 0.01127974 0.00794512 ... 0.13127889 0.10458632 0.        ],22050,193160,8.760090702947846
[0.00271578 0.00322512 0.00270816 ... 0.01805986 0.01346646 0.        ],22050,185222,8.400090702947846
"[-0.00065725 -0.00068317 -0.00059447 ... -0.097815   -0.09895696
  0.        ]",22050,95258,4.320090702947846
"[-0.00261739 -0.00311934 -0.00287487 ...  0.00089754  0.0029185
  0.        ]",22050,319286,14.480090702947846
"[-0.01875287 -0.00432372  0.01688084 ...  0.00036488  0.00045909
  0.        ]",22050,149060,6.760090702947846
"[ 5.9966585e-03  6.4848955e-03  5.1180529e-03 ...  3.2975400e-04
 -2.3768411e-05  0.0000000e+00]",22050,118190,5.360090702947846
[0.00115797 0.00124821 0.00097423 ... 0.12649739 0.10419898 0.        ],22050,784982,35.600090702947846
"[ 0.07037681  0.07991642  0.06610345 ...  0.00065994 -0.00176135
  0.        ]",22050,99668,4.520090702947845
"[-0.00018892 -0.0003159  -0.00035392 ... -0.00024213 -0.00020122
  0.        ]",22050,124364,5.6400907029478455
"[-0.00683062 -0.01089099 -0.01485376 ...  0.03574345  0.03017549
  0.        ]",22050,278714,12.640090702947846
"[ 0.02250416  0.03281739  0.03962893 ... -0.00333148 -0.00335954
  0.        ]",22050,172874,7.840090702947846
"[ 0.00065708  0.00031587 -0.00017439 ...  0.04400253  0.04855616
  0.        ]",22050,96140,4.360090702947846
[0.00072182 0.00105269 0.00056033 ... 0.0009791  0.00094632 0.        ],22050,500096,22.680090702947847
"[-0.00049969 -0.00055505  0.00064363 ...  0.0845943   0.06866104
  0.        ]",22050,123482,5.6000907029478455
"[ 0.00778121  0.00909502  0.00833317 ... -0.00604009 -0.00486553
  0.        ]",22050,113780,5.160090702947846
[0.02471286 0.05452427 0.06843023 ... 0.0069436  0.00708795 0.        ],22050,201098,9.120090702947845
"[-0.01187188 -0.01401467 -0.01289788 ...  0.00052006  0.00047302
  0.        ]",22050,96140,4.360090702947846
"[-0.00086016 -0.00068289 -0.00024958 ... -0.03456992 -0.03261504
  0.        ]",22050,88202,4.000090702947846
"[ 0.00566171  0.00721098  0.00656547 ... -0.001929   -0.00191028
  0.        ]",22050,118190,5.360090702947846
"[ 0.00657499  0.00716775  0.00748633 ...  0.00517622 -0.01813957
  0.        ]",22050,177284,8.040090702947845
"[ 0.00183     0.00121938 -0.00020214 ... -0.01787552 -0.02132691
  0.        ]",22050,88202,4.000090702947846
[0.04156364 0.06816288 0.08598    ... 0.00650966 0.00604032 0.        ],22050,391610,17.760090702947846
"[-0.00116213 -0.01077665 -0.0072702  ... -0.03310812 -0.0497678
  0.        ]",22050,95258,4.320090702947846
"[ 0.00598593  0.00184905 -0.00019411 ... -0.02620686 -0.02121602
  0.        ]",22050,91730,4.160090702947846
"[-0.01759555 -0.01918755 -0.01032061 ... -0.02160194 -0.01815944
  0.        ]",22050,204626,9.280090702947845
"[-0.00068052 -0.000705   -0.00053019 ... -0.00271279 -0.00263905
  0.        ]",22050,164054,7.440090702947846
[0.06623796 0.07324548 0.06778679 ... 0.3166891  0.24277201 0.        ],22050,93494,4.240090702947846
"[ 0.18820423  0.18439648  0.11226005 ...  0.00842491 -0.00501082
  0.        ]",22050,147296,6.680090702947846
"[-0.00212387 -0.00292621 -0.00279635 ...  0.00301022  0.00268433
  0.        ]",22050,112016,5.080090702947846
"[-0.05521485 -0.07280584 -0.07608034 ... -0.01188275 -0.01104817
  0.        ]",22050,310466,14.080090702947846
"[-0.0014976  -0.00205884 -0.00207439 ... -0.01161259 -0.0138664
  0.        ]",22050,99668,4.520090702947845
[0.03152336 0.0386368  0.04122903 ... 0.02645125 0.02466124 0.        ],22050,91730,4.160090702947846
"[ 0.00673809  0.00965752  0.01055615 ... -0.00294549 -0.00281794
  0.        ]",22050,276068,12.520090702947845
"[-0.00331589 -0.00419201 -0.006797   ... -0.13432406 -0.10978664
  0.        ]",22050,445412,20.200090702947847
"[-0.05905764 -0.01975238  0.04792988 ... -0.11578566 -0.09785011
  0.        ]",22050,159644,7.240090702947846
"[ 0.00310053  0.00351177  0.00256188 ... -0.01347404 -0.01252513
  0.        ]",22050,132302,6.000090702947846
"[-0.00051104 -0.00111178 -0.0012562  ... -0.03040907 -0.0364309
  0.        ]",22050,275186,12.480090702947846
"[ 0.00336159  0.00696259  0.00263842 ... -0.00375598 -0.00146523
  0.        ]",22050,190514,8.640090702947846
"[-0.04890648 -0.10143051 -0.12678435 ... -0.01701993 -0.01433043
  0.        ]",22050,264602,12.000090702947846
"[ 0.09565186  0.08149971  0.04765148 ... -0.00058985 -0.0005164
  0.        ]",22050,162290,7.360090702947846
"[-0.00332732 -0.00261248 -0.00063381 ...  0.00021809  0.00011979
  0.        ]",22050,122600,5.5600907029478455
"[ 0.00293867  0.00659496  0.0068791  ... -0.03366378 -0.03313212
  0.        ]",22050,138476,6.280090702947846
"[-0.05928076 -0.07220384 -0.06796762 ... -0.00227537 -0.00225307
  0.        ]",22050,218738,9.920090702947846
"[-0.09100205 -0.08985327 -0.06996375 ... -0.18662667 -0.17620349
  0.        ]",22050,94376,4.280090702947846
"[-0.00238269 -0.0030472  -0.00421501 ...  0.01816116  0.00414667
  0.        ]",22050,156116,7.080090702947846
"[-0.0320488   0.00584984  0.01600299 ...  0.0412403   0.02498458
  0.        ]",22050,92612,4.200090702947846
"[ 0.07065472  0.07904003  0.06670962 ... -0.01491314 -0.00975187
  0.        ]",22050,408368,18.520090702947847
"[-0.03076634 -0.02976329 -0.02305098 ... -0.11955918 -0.08234657
  0.        ]",22050,142886,6.480090702947845
"[ 0.00094667  0.00039427 -0.0012139  ...  0.0155438   0.01233521
  0.        ]",22050,171110,7.760090702947846
"[-6.1003604e-05 -3.5040357e-04 -1.2565487e-04 ...  1.1239077e-03
  8.0893043e-04  0.0000000e+00]",22050,136712,6.200090702947846
[0.01877874 0.02381776 0.01912686 ... 0.01512036 0.02393626 0.        ],22050,110252,5.000090702947846
"[-0.00684977 -0.01336147 -0.01772461 ...  0.01576395  0.01241744
  0.        ]",22050,152588,6.920090702947846
"[-0.00081226 -0.00077983 -0.00062736 ... -0.04708705 -0.03028094
  0.        ]",22050,197570,8.960090702947845
"[ 0.00158288  0.00273253  0.00260405 ... -0.0046251  -0.00245678
  0.        ]",22050,119072,5.400090702947846
"[ 0.06488296  0.07002079  0.05139457 ... -0.00124829 -0.00113057
  0.        ]",22050,96140,4.360090702947846
"[ 0.02647114  0.00645781 -0.01285719 ...  0.08940439  0.07202005
  0.        ]",22050,510680,23.160090702947844
"[ 0.02103328  0.02158666  0.01483316 ...  0.00077679 -0.00070181
  0.        ]",22050,152588,6.920090702947846
"[ 0.02247933  0.01589852  0.00522893 ... -0.02334402 -0.02193803
  0.        ]",22050,203744,9.240090702947846
"[-0.00229784 -0.00862927 -0.00846302 ... -0.0005328  -0.00134586
  0.        ]",22050,173756,7.880090702947846
"[-0.00147411 -0.00507181  0.00901851 ...  0.02436315  0.02680517
  0.        ]",22050,134948,6.120090702947846
[0.04803728 0.06824362 0.06897724 ... 0.00279323 0.01490304 0.        ],22050,132302,6.000090702947846
"[-0.04425342 -0.04700647 -0.03716084 ...  0.02592233  0.06447813
  0.        ]",22050,227558,10.320090702947846
[0.10264392 0.10347816 0.08219619 ... 0.12176289 0.12287348 0.        ],22050,88202,4.000090702947846
"[ 0.00020849  0.00101286 -0.00033922 ... -0.04130177 -0.0416839
  0.        ]",22050,120836,5.480090702947845
[0.11388598 0.12406316 0.1047065  ... 0.01558781 0.00952436 0.        ],22050,94376,4.280090702947846
[0.02785609 0.02989075 0.02076047 ... 0.0575927  0.03765454 0.        ],22050,262838,11.920090702947846
"[-0.07713714 -0.12617241 -0.14347543 ... -0.00104128  0.00285467
  0.        ]",22050,158762,7.200090702947846
[0.16985317 0.18117948 0.13557667 ... 0.03028495 0.02773178 0.        ],22050,217856,9.880090702947847
"[-0.00546053  0.00842317  0.02303909 ... -0.00073011 -0.00716312
  0.        ]",22050,90848,4.120090702947846
"[ 0.03810781  0.04200216  0.0281942  ... -0.01758481 -0.02575482
  0.        ]",22050,128774,5.840090702947846
"[ 0.00294286 -0.00056151 -0.00316523 ... -0.03372286 -0.02834103
  0.        ]",22050,119954,5.440090702947846
[0.00089453 0.00233535 0.00334539 ... 0.012529   0.01328943 0.        ],22050,254018,11.520090702947845
"[-0.00557304 -0.00664433 -0.00616478 ... -0.07339142 -0.06883632
  0.        ]",22050,133184,6.040090702947846
"[-0.0423012  -0.04511377 -0.03412468 ... -0.00804045 -0.00436187
  0.        ]",22050,97022,4.400090702947846
"[-0.00152468  0.03427943  0.05168185 ...  0.03240511  0.0292493
  0.        ]",22050,239906,10.880090702947847
"[-0.00270253 -0.00879137 -0.01055781 ... -0.02742099 -0.02454719
  0.        ]",22050,134066,6.080090702947846
"[-4.3015706e-04 -6.4028997e-04 -5.8035011e-04 ...  6.3603773e-04
  1.9995037e-05  0.0000000e+00]",22050,102314,4.6400907029478455
"[-0.00199392 -0.00264299 -0.00243193 ...  0.05149851  0.04697273
  0.        ]",22050,110252,5.000090702947846
"[-0.00223789 -0.00172309 -0.00013248 ... -0.06294648 -0.06160523
  0.        ]",22050,128774,5.840090702947846
"[ 0.0195293   0.01143249  0.00248167 ... -0.00441045 -0.00680526
  0.        ]",22050,127892,5.800090702947846
[0.00319606 0.00350053 0.00267673 ... 0.00122567 0.00010351 0.        ],22050,145532,6.6000907029478455
"[-0.00096131 -0.00111537 -0.00099192 ...  0.05739321  0.061283
  0.        ]",22050,138476,6.280090702947846
"[ 0.03358801  0.03822847  0.03151264 ... -0.00466769 -0.00498471
  0.        ]",22050,130538,5.920090702947846
"[-0.00184504 -0.00188173 -0.00132306 ...  0.00957092  0.00553351
  0.        ]",22050,142004,6.440090702947846
[0.00129943 0.00248496 0.00184871 ... 0.01337792 0.01195261 0.        ],22050,137594,6.240090702947846
"[-0.01639524 -0.01775711 -0.01608592 ... -0.03851618 -0.0221686
  0.        ]",22050,210800,9.560090702947846
"[-0.00226274 -0.0026592  -0.00237382 ...  0.02423973  0.02352353
  0.        ]",22050,235496,10.680090702947846
"[ 0.01152862  0.01324377  0.01073727 ... -0.03638604 -0.03547433
  0.        ]",22050,328106,14.880090702947847
"[ 0.04542553  0.05267701  0.04409546 ... -0.00140041 -0.0068795
  0.        ]",22050,127892,5.800090702947846
"[ 0.00114199  0.00223682  0.00216053 ... -0.00779302 -0.00634072
  0.        ]",22050,151706,6.880090702947846
[0.3286629  0.37825212 0.3299154  ... 0.01420566 0.0043842  0.        ],22050,235496,10.680090702947846
[0.00096003 0.00126535 0.00114779 ... 0.0087812  0.00899198 0.        ],22050,285770,12.960090702947845
"[ 0.7725594   0.8135736   0.58870804 ... -0.02081889 -0.01646401
  0.        ]",22050,195806,8.880090702947847
[0.09542262 0.14936225 0.16119492 ... 0.00137266 0.00646598 0.        ],22050,253136,11.480090702947846
"[-0.0789762  -0.08460194 -0.07458495 ... -0.0315462  -0.02515986
  0.        ]",22050,114662,5.200090702947846
"[-0.00100281  0.00099881  0.00359976 ...  0.00132133  0.00127106
  0.        ]",22050,247844,11.240090702947846
"[ 0.1073351   0.14872015  0.15917571 ... -0.11147705 -0.11687002
  0.        ]",22050,102314,4.6400907029478455
"[-0.03463596  0.11518187  0.10029696 ...  0.0151644   0.01237042
  0.        ]",22050,201980,9.160090702947846
"[ 0.01822297 -0.00299517 -0.01355997 ... -0.03417268 -0.02374826
  0.        ]",22050,173756,7.880090702947846
[0.02356442 0.02669357 0.02273368 ... 0.001732   0.00202212 0.        ],22050,172874,7.840090702947846
"[ 0.01333913  0.01034871 -0.00332584 ... -0.00657067 -0.0085464
  0.        ]",22050,205508,9.320090702947846
"[-0.00143478 -0.0015642  -0.00097332 ...  0.06924156  0.07830504
  0.        ]",22050,136712,6.200090702947846
"[-0.04026138 -0.02751715 -0.00813616 ...  0.01201241  0.01940081
  0.        ]",22050,94376,4.280090702947846
"[-0.00125862 -0.00543753 -0.00834945 ... -0.01452514 -0.01216265
  0.        ]",22050,89084,4.040090702947846
"[-0.00197995 -0.00234313 -0.00446111 ... -0.09970151 -0.09680656
  0.        ]",22050,104960,4.760090702947846
"[-0.00040725 -0.00040803 -0.00040452 ... -0.01509466 -0.01309167
  0.        ]",22050,573302,26.000090702947844
"[ 7.4389485e-05 -5.3543663e-03 -5.4323399e-03 ... -6.0526421e-03
 -4.6489597e-03  0.0000000e+00]",22050,124364,5.6400907029478455
[0.08815169 0.107108   0.09763406 ... 0.01249238 0.01267352 0.        ],22050,553016,25.080090702947846
"[ 0.0104543   0.0098324   0.01200118 ...  0.01044736 -0.0047367
  0.        ]",22050,220502,10.000090702947846
[0.01071377 0.01066198 0.00869467 ... 0.00635379 0.00787621 0.        ],22050,116426,5.280090702947846
"[ 0.03732335  0.11562159  0.13214526 ... -0.00433878 -0.00826638
  0.        ]",22050,308702,14.000090702947846
"[-1.3780340e-03 -1.3254203e-03 -3.4578621e-05 ... -1.2331197e-02
 -2.8683513e-02  0.0000000e+00]",22050,173756,7.880090702947846
[0.00228745 0.00089042 0.00152968 ... 0.03525493 0.0136917  0.        ],22050,106724,4.840090702947846
"[-0.05748646 -0.08030714 -0.07933262 ... -0.14477785 -0.13297741
  0.        ]",22050,90848,4.120090702947846
